article_name,country,revision_id,population,article_quality_est
Wang Chengbin,China,794537131,1402.385,Stub
Zheng Chengsi,China,794636065,1402.385,Stub
Zhu Wuhua,China,794930212,1402.385,Stub
Qian Zhengying,China,794933266,1402.385,Start
Nie Li,China,794933610,1402.385,Start
Lin Wenyi,China,794933980,1402.385,Stub
Ma Fuxing,China,794943103,1402.385,Start
Duanfang,China,794963852,1402.385,C
Liu Lizhi,China,794992433,1402.385,Stub
Bayan of the Merkid,China,795045221,1402.385,Start
Shumishi,China,795317799,1402.385,Stub
Liu Jingxian,China,795441291,1402.385,Start
Yu Zhining,China,795491592,1402.385,B
Miao Jinqing,China,795507669,1402.385,B
Luan Da,China,795542971,1402.385,GA
Jirgalang,China,795642032,1402.385,B
Lord Changping,China,795677280,1402.385,Start
Songgotu,China,795736291,1402.385,Start
Fu Shanxiang,China,795758117,1402.385,C
Jiedushi,China,795784658,1402.385,B
Mujangga,China,795894963,1402.385,Start
Daišan,China,795970841,1402.385,C
Li Tai,China,796067946,1402.385,B
Li Ke,China,796201266,1402.385,C
Ding Sheng (general),China,796230714,1402.385,Stub
Wu Qidi,China,796257163,1402.385,Start
Wang Yongchun,China,796262007,1402.385,Start
Fang Shengdong,China,796333222,1402.385,Stub
Ronglu,China,796352426,1402.385,C
Wang Zhaojun,China,796525150,1402.385,C
Michael Fu Tieshan,China,796725935,1402.385,Start
Empress Dowager Longyu,China,796764702,1402.385,C
Gao Gong,China,796962902,1402.385,Start
Liang Lingzan,China,797018285,1402.385,Start
Xiang Jingyu,China,797043445,1402.385,C
Empress Dowager Xiaojing,China,797092407,1402.385,Start
Li Yu (Southern Tang),China,797137702,1402.385,GA
Zheng Zhilong,China,797147841,1402.385,C
Wang Suyi,China,797233882,1402.385,Start
Ahmad Fanakati,China,797258332,1402.385,C
Deng Weizhi,China,797346875,1402.385,Stub
Empress He (Han dynasty),China,797480163,1402.385,C
Deng Nan,China,797503986,1402.385,Start
Empress Lü Zhi,China,797580435,1402.385,C
Zhang Tingyu,China,797593801,1402.385,Start
Ma Chao-chun,China,797603786,1402.385,Stub
Bo Xilai,China,797632558,1402.385,FA
Mu Ying,China,797736771,1402.385,C
Tao Yuanming,China,797816552,1402.385,C
Ma Man-kei,China,797825065,1402.385,Start
Yang Hu,China,797853506,1402.385,Start
Yilibu,China,797855447,1402.385,Stub
Lu Ji (Shiheng),China,797867339,1402.385,Start
James Tien (politician),China,798028927,1402.385,C
Empress Dou Miao,China,798053413,1402.385,Start
Lu Banglie,China,798157645,1402.385,Stub
Gong Weiguo,China,798157815,1402.385,Start
Li Zuopeng,China,798159736,1402.385,Stub
Yao Wenyuan,China,798160188,1402.385,Start
Chen Changhao,China,798160627,1402.385,B
Wei Heng,China,798162573,1402.385,C
Yan Hongyan,China,798162852,1402.385,Start
Zhang Qinqiu,China,798163083,1402.385,C
Yu Xinqing,China,798163137,1402.385,C
Zhou Xiaozhou,China,798163346,1402.385,Stub
Zhang Miao,China,798176747,1402.385,C
Zheng Bijian,China,798318624,1402.385,C
Wang Mang,China,798344471,1402.385,C
Bi Gan,China,798410524,1402.385,Stub
Xu Hui,China,798476340,1402.385,Start
Wan Qingliang,China,798481182,1402.385,C
Wang Keying,China,798539797,1402.385,Stub
Qin Yuhai,China,798555984,1402.385,C
Song Pingshun,China,798556097,1402.385,Stub
Wan Xiaotang,China,798556283,1402.385,Stub
Xie Feng (politician),China,798558692,1402.385,Stub
Zhang Kehui,China,798560381,1402.385,Stub
Zhao Liping,China,798561197,1402.385,C
Zhou Xing (politician),China,798561595,1402.385,Stub
Sun Zhaoxue,China,798625263,1402.385,Start
Li Dongsheng,China,798630332,1402.385,Start
Li Tianmin,China,798630593,1402.385,Start
Tulišen,China,798642761,1402.385,Start
Teng Yin,China,798758163,1402.385,Stub
Liu Tienan,China,798815875,1402.385,C
Tao Chengzhang,China,798871452,1402.385,Stub
Tian Qianqiu,China,798872373,1402.385,Stub
Zhao Tuo,China,798945937,1402.385,C
Longkodo,China,798972929,1402.385,Start
King Wen of Zhou,China,798988151,1402.385,Start
Sun Yuanhua,China,799037336,1402.385,GA
Hoppo,China,799083658,1402.385,B
Ren Baige,China,799236288,1402.385,Stub
Li Yuanji,China,799247609,1402.385,B
Li Chengqian,China,799247842,1402.385,C
Hua Chunying,China,799249806,1402.385,Start
Wenxiang,China,799428036,1402.385,Start
Shen Jong-chin,China,799485024,1402.385,Start
Yuwen Huaji,China,799513929,1402.385,B
Guan Ning,China,799518291,1402.385,Stub
Agui,China,799547638,1402.385,GA
Princess Der Ling,China,799564991,1402.385,C
Yang Wei-fuu,China,799569227,1402.385,Stub
Tie Ning,China,799632681,1402.385,Start
Chia Ching-teh,China,799657586,1402.385,Stub
Mao Jie,China,799697252,1402.385,Stub
Hua Xin,China,799702033,1402.385,Stub
Zhang Lijun,China,800001633,1402.385,Start
Rosanna Wong,China,800003218,1402.385,B
Wang Xiaotong,China,800256823,1402.385,Start
Liu Zong (Song dynasty),China,800270839,1402.385,Stub
"Zaixun, Prince Rui",China,800278977,1402.385,Start
Wen Hui,China,800288256,1402.385,Stub
Dong Qichang,China,800322656,1402.385,C
Duke Wu of Wey,China,800462642,1402.385,Start
Princess Taiping,China,800479351,1402.385,B
Li Zicheng (politician),China,800547406,1402.385,Stub
Du Jiang,China,800562466,1402.385,Stub
Du You,China,800562984,1402.385,C
Du Zhenglun,China,800563054,1402.385,C
Dorjeban,China,800650460,1402.385,Stub
Jia Kui (174-228),China,800785525,1402.385,Start
Qu Yuan,China,800810364,1402.385,C
Lu Jia (Western Han),China,800872162,1402.385,Stub
Xun Yi,China,800878858,1402.385,B
Tung Chee-hwa,China,801033876,1402.385,C
Gao Rou,China,801062482,1402.385,Stub
Wang Yun (Yuan dynasty),China,801088654,1402.385,Start
Zhang Chunqiao,China,801118389,1402.385,Start
Prince Gong,China,801134846,1402.385,C
Wang Yong (politician),China,801155606,1402.385,Stub
Wang Yusuo,China,801155639,1402.385,Stub
Wu Yajun,China,801297110,1402.385,Start
Wu Yi,China,801297120,1402.385,C
Xu Caihou,China,801304040,1402.385,GA
Xu Youyu,China,801304245,1402.385,Start
Yang Xianzhen,China,801307972,1402.385,Stub
Zhang Changzong,China,801334767,1402.385,B
Zhao Mengjian,China,801335099,1402.385,Stub
Zhao Rugua,China,801335118,1402.385,Start
Zhao Wenhua,China,801335158,1402.385,GA
Xu Jing (Three Kingdoms),China,801384334,1402.385,Stub
Liu Ba (Three Kingdoms),China,801397243,1402.385,Stub
Chen Zhen (Three Kingdoms),China,801398668,1402.385,Start
Li Dingguo,China,801416280,1402.385,Start
Liu Qi (politician),China,801455605,1402.385,Start
Wu Zixu,China,801467011,1402.385,C
Chen Xitong,China,801473937,1402.385,Start
Li Jinhua,China,801475340,1402.385,Start
Feng Yu,China,801488785,1402.385,B
Dai Jitao,China,801526728,1402.385,Start
Xiang Lang,China,801536684,1402.385,Start
Qiao Zhou,China,801540361,1402.385,Start
Xi Zheng,China,801541437,1402.385,Start
Ajall Shams al-Din Omar,China,801564071,1402.385,GA
Duke Yì of Qi,China,801580139,1402.385,Start
Luo Xian,China,801584784,1402.385,Start
Emperor Jing of Northern Zhou,China,801587645,1402.385,C
Emperor Taizong's campaign against the Western Regions,China,801588178,1402.385,C
Empress Zhangsun,China,801601220,1402.385,C
Fei Yi,China,801677990,1402.385,C
Gu Yong,China,801725439,1402.385,Start
Xue Zong,China,801738100,1402.385,Start
Cheng Kai-nam,China,801757276,1402.385,Stub
Yu Hung-chun,China,801826824,1402.385,Stub
Chen Tai,China,801882988,1402.385,C
Erica Yuen,China,801902442,1402.385,Start
Wei Zhao (Three Kingdoms),China,801902916,1402.385,Start
Hua He,China,801904574,1402.385,Stub
Khön clan of Sakya,China,801913017,1402.385,Start
Shi Liang (politician),China,801935122,1402.385,Stub
Zeng Qinghong (female),China,801957603,1402.385,Start
Tsang Tak-sing,China,801980297,1402.385,C
Tang campaigns against Karasahr,China,801984106,1402.385,C
Teng Xiu,China,802010328,1402.385,Start
Lu Kai,China,802197538,1402.385,Stub
Zhang Zhao,China,802197818,1402.385,Start
Tang Shaoyi,China,802259284,1402.385,Start
Zhang Ti,China,802300576,1402.385,Stub
Wang Hongwen,China,802380754,1402.385,Start
Bai Lichen,China,802381739,1402.385,Start
Xian Hui,China,802381751,1402.385,Start
Ma Linyi,China,802382394,1402.385,Stub
Ma Xinyi,China,802382428,1402.385,Start
Yang Jingren,China,802382616,1402.385,Stub
Yang Yichen (Sui dynasty),China,802395261,1402.385,Start
Zheng Xiaoyu,China,802518324,1402.385,C
Cheng Kejie,China,802518673,1402.385,Start
Li Dongyang,China,802535764,1402.385,Stub
Zhu Guozhen (Ming dynasty),China,802535846,1402.385,Stub
Yang Tinghe,China,802535929,1402.385,Start
Liu Tong,China,802535996,1402.385,Stub
Li Zhi (dissident),China,802553480,1402.385,Stub
Souw Beng Kong,China,802593757,1402.385,C
Ruan Posheng,China,802673990,1402.385,Stub
Gong Kai,China,802699895,1402.385,C
Zheng Keshuang,China,802745798,1402.385,Start
Zhan Ruoshui,China,802750894,1402.385,Stub
Bai Enpei,China,802876751,1402.385,C
Xuanwu Gate Incident,China,802876753,1402.385,FA
Liu Qi (Liu Biao's son),China,802914163,1402.385,C
Qin Jiushao,China,802914819,1402.385,Start
Wen Zhong,China,802931199,1402.385,Stub
Hui Liangyu,China,802944161,1402.385,Stub
Feng Yuanwei,China,802985500,1402.385,Stub
User:RexSueciae/sandbox/Yang Jisheng (statesman),China,803005048,1402.385,GA
Yan Song,China,803022005,1402.385,Start
Zheng Kezang,China,803091760,1402.385,Start
Zhen Dexiu,China,803114690,1402.385,GA
Liu Yu (warlord),China,803131148,1402.385,Start
Liu Jin,China,803217085,1402.385,Start
Wang Yi (politician),China,803228103,1402.385,C
Sun Chuanfang,China,803285779,1402.385,C
Cheng Dechen,China,803302503,1402.385,Stub
Lord Chunshen,China,803328007,1402.385,C
Wu Qi,China,803328817,1402.385,Start
Tian Kai,China,803389809,1402.385,Start
Xu Qian,China,803399424,1402.385,Stub
Kuai Yue (Han dynasty),China,803420001,1402.385,Stub
Abudureyimu Ajiyiming,China,803446263,1402.385,Stub
Fan Li,China,803524537,1402.385,C
Ye Xianggao,China,803535184,1402.385,Start
Fong Chi Keong,China,803553330,1402.385,Stub
Zhang Yang (warlord),China,803602553,1402.385,Start
Wu Hongbo,China,803622430,1402.385,Stub
Bojang of Goguryeo,China,803679888,1402.385,C
Xi Qia,China,803695877,1402.385,Start
Tao Qian (Han dynasty),China,803730365,1402.385,C
Yan Xiang (Han dynasty),China,803764448,1402.385,Start
Guo Si,China,803779326,1402.385,C
Liu Yongfu,China,803791627,1402.385,C
Fan Chou,China,803874700,1402.385,Start
Zhang Song,China,803883142,1402.385,Start
Jasper Tsang,China,803899998,1402.385,C
Ye Jianying,China,803910344,1402.385,C
Pan Jun,China,803941497,1402.385,Stub
Zhang Shijie,China,803981259,1402.385,Stub
Ma Midi,China,804018099,1402.385,Start
Hu Zhengyan,China,804065646,1402.385,FA
Yang Jisheng (statesman),China,804068081,1402.385,GA
Yuan Cai,China,804081788,1402.385,Start
Allen Lee,China,804192791,1402.385,C
Jin Yunpeng,China,804255112,1402.385,Stub
Yang Weizhen,China,804275467,1402.385,Stub
Chiang Wei-shui,China,804293010,1402.385,C
Fan Qin,China,804340107,1402.385,Stub
Fu Ying,China,804365582,1402.385,Start
Koxinga,China,804395323,1402.385,FA
Shen Yiqin,China,804395671,1402.385,Start
King Cheng of Chu,China,804419602,1402.385,Stub
Chen Shou,China,804481710,1402.385,B
Wang Xiang,China,804506541,1402.385,C
Wang Jun (Jin dynasty),China,804522059,1402.385,Start
Ruan Xian,China,804528322,1402.385,Stub
Shan Tao (Taoist),China,804529042,1402.385,Stub
Chen Liangyu,China,804530506,1402.385,C
Yu Huiyong,China,804561411,1402.385,Start
Xu Jie (Ming dynasty),China,804606387,1402.385,C
Wang Rong (Jin dynasty),China,804648502,1402.385,Stub
Xun Xu,China,804648546,1402.385,B
Toqto'a (Yuan dynasty),China,804658179,1402.385,C
Chen Mei-ling,China,804685356,1402.385,Stub
Li Shanchang,China,804729193,1402.385,Start
Gao Jiong,China,804737850,1402.385,B
Vice President of the People's Republic of China,China,804826130,1402.385,C
List of Presidents of the People's Republic of China,China,804826622,1402.385,C
Sima You,China,804843962,1402.385,Start
Ye Dongsong,China,804969895,1402.385,Stub
Guo Youzhi,China,805001217,1402.385,Stub
Yu Song,China,805006143,1402.385,Start
Yu Bing,China,805006182,1402.385,Start
Jin Youzhi,China,805008637,1402.385,C
Pujie,China,805010384,1402.385,C
Liu Shao (Three Kingdoms),China,805015141,1402.385,Stub
Han Xuan,China,805015445,1402.385,Stub
Zhao Fan,China,805015555,1402.385,Start
Sheng Xian,China,805016310,1402.385,Start
Zhuge Xu,China,805017059,1402.385,Start
Huan Jie,China,805017238,1402.385,Stub
Liao Li,China,805018042,1402.385,Start
He Yong (Han dynasty),China,805019329,1402.385,Stub
Huo Yi,China,805019654,1402.385,C
Yan Xing (Han dynasty),China,805021635,1402.385,Start
Wang Ye (Three Kingdoms),China,805033766,1402.385,Stub
Zhang Zongchang,China,805055250,1402.385,C
Xie Xuehong,China,805263542,1402.385,Start
Wang Chen (Three Kingdoms),China,805270130,1402.385,Start
Yang Xiuzhu,China,805281207,1402.385,C
Ximen Bao,China,805281416,1402.385,Start
Wang Zhengjun,China,805384690,1402.385,C
Empress Wei (Tang dynasty),China,805385748,1402.385,C
Dong Xian,China,805399243,1402.385,C
Song Ping,China,805403089,1402.385,Start
Deng Sui,China,805433434,1402.385,C
Cai Xiyou,China,805465042,1402.385,Start
Huang Shaohong,China,805520104,1402.385,Start
Yan Zhitui,China,805530245,1402.385,C
List of premiers of the People's Republic of China,China,805538342,1402.385,Start
Li Ying (Eastern Han),China,805568130,1402.385,Stub
Zhou Bangyan,China,805701071,1402.385,C
Wang Ling (Three Kingdoms),China,805779617,1402.385,Start
Nan Ping,China,805795504,1402.385,Stub
Wang Like,China,805840862,1402.385,Stub
Lu Ziyue,China,805853289,1402.385,Start
Dong Zhuo,China,805865636,1402.385,C
Soong Ching-ling,China,805898184,1402.385,C
Khan of Heaven,China,805971713,1402.385,Start
Bao Zheng,China,805989333,1402.385,FA
Qiao Chuanxiu,China,805990103,1402.385,Stub
Liu Wei (politician),China,805990409,1402.385,Stub
Liu Jiayi,China,805990711,1402.385,Start
Zhang Jiucheng,China,806005533,1402.385,Stub
"Zaifeng, Prince Chun",China,806032280,1402.385,C
Emperor Gaozong of Tang,China,806131220,1402.385,B
Emperor Zhaozong of Tang,China,806131675,1402.385,B
Leung Chun-ying,China,806165389,1402.385,GA
Liu Xin,China,806172684,1402.385,C
Shen Kuo,China,806232356,1402.385,FA
Su Shi,China,806232695,1402.385,C
Su Song,China,806232750,1402.385,FA
Ban Zhao,China,806235259,1402.385,C
Xu Guangqi,China,806263363,1402.385,C
Yang Xian (Ming dynasty),China,806297107,1402.385,Start
Zhang Zhu,China,806301648,1402.385,Stub
Jin Yuzhang,China,806328553,1402.385,Start
Liao Chengzhi,China,806370565,1402.385,GA
Chen Chuanping,China,806394394,1402.385,Start
Han Yuqun,China,806412646,1402.385,Stub
Xuanzang,China,806447549,1402.385,B
Duke of Zhou,China,806457259,1402.385,C
Sun Yi,China,806467016,1402.385,C
Jiang Jiemin,China,806499067,1402.385,C
Song Jiaoren,China,806500735,1402.385,C
Princess Gaoyang,China,806507568,1402.385,Start
Wang Lijun,China,806516398,1402.385,GA
Wu Aiying,China,806540241,1402.385,Start
Bai Zhijian,China,806549196,1402.385,Stub
Carrie Lam,China,806613120,1402.385,C
Yuwen Zhiji,China,806638126,1402.385,Start
Wang Shen (Song dynasty),China,806641542,1402.385,Start
Emperor Gaozu of Tang,China,806642465,1402.385,C
Lan Yu (general),China,806642517,1402.385,C
Emperor Taizong's campaign against Tuyuhun,China,806642579,1402.385,B
Emperor Taizong's campaign against Xueyantuo,China,806642586,1402.385,C
Xiao Xian,China,806642762,1402.385,C
Zhou Bo,China,806667286,1402.385,Stub
Li Si,China,806667356,1402.385,C
Zhao Gao,China,806667377,1402.385,Start
Meng Yi,China,806687172,1402.385,Start
Shen Buhai,China,806721766,1402.385,GA
Ling Jihua,China,806741571,1402.385,C
Goguryeo–Tang War,China,806777405,1402.385,GA
Zhang Mingqi,China,806796110,1402.385,Stub
Yuan Chonghuan,China,806805397,1402.385,C
Shi Kefa,China,806807095,1402.385,C
Liu Bowen,China,806807662,1402.385,C
Fan Tai,China,806809984,1402.385,Stub
Chen Shubao,China,806812923,1402.385,C
Yu Qian,China,806816517,1402.385,Start
Yunli,China,806821795,1402.385,Start
Fu Liang,China,806830849,1402.385,B
Feng Deyi,China,806838922,1402.385,C
Pei Ji (Sui and Tang),China,806839328,1402.385,C
Xu Jingzong,China,806842285,1402.385,C
Dai Zhou,China,806844387,1402.385,C
Du Yan,China,806846096,1402.385,C
Du Ruhui,China,806846615,1402.385,C
Dou Kang,China,806848381,1402.385,Start
Pei Ju,China,806849116,1402.385,B
Dou Wei (Tang dynasty),China,806851255,1402.385,Start
Yu Shinan,China,806869069,1402.385,Stub
Liu Wenjing,China,806870155,1402.385,B
Yang Gongren,China,806870712,1402.385,Start
Gao Shilian,China,806872103,1402.385,C
Yuwen Shiji,China,806873381,1402.385,C
Chen Shuda,China,806873948,1402.385,Start
Fang Xuanling,China,806874703,1402.385,B
Guan Zhong,China,806895255,1402.385,C
Chen Sheng,China,806900802,1402.385,C
Cao Cao,China,806911703,1402.385,C
Zhang Zai,China,806929601,1402.385,C
Selina Chow,China,807069258,1402.385,C
Zhu De,China,807097587,1402.385,C
Zhu Xi,China,807112349,1402.385,C
Zhao Ziyang,China,807127452,1402.385,B
Wen Yanbo (Tang dynasty),China,807141694,1402.385,B
Emperor Taizong of Tang,China,807141961,1402.385,C
Xiao Yu,China,807141973,1402.385,B
Wang Gui (Tang chancellor),China,807141980,1402.385,B
Guo Boxiong,China,807150659,1402.385,C
Guo Shoujing,China,807152289,1402.385,C
Guo Youming,China,807152650,1402.385,Start
Zhou Yongkang,China,807189505,1402.385,GA
Emperor Jing of Western Liang,China,807222532,1402.385,C
Gyai'ra Losang Dainzin,China,807226656,1402.385,Stub
Xi Mingze,China,807229101,1402.385,Start
Yang Shangkun,China,807232932,1402.385,C
Lin Jiamei,China,807233260,1402.385,Start
Li Xiannian,China,807233386,1402.385,C
Liu Shaoqi,China,807233833,1402.385,GA
Jiang Qing,China,807252883,1402.385,C
Li Keqiang,China,807296432,1402.385,C
Hu Jintao,China,807302387,1402.385,C
Zhu Rongji,China,807305010,1402.385,FA
Wen Jiabao,China,807305356,1402.385,GA
Fu Hao,China,807309752,1402.385,Start
Yao Zhongmin,China,807310805,1402.385,Start
Dong Yun,China,807317476,1402.385,Stub
Jiang Zemin,China,807323321,1402.385,C
Sun Chunlan,China,807325309,1402.385,C
Li Xiaolin (b. 1953),China,807344718,1402.385,Start
Donald Tsang,China,807373101,1402.385,C
General Secretary of the Communist Party of China,China,807388210,1402.385,C
Han Yanhui,China,807441584,1402.385,B
Wu Zetian,China,807455323,1402.385,B
Xi Jinping,China,807462009,1402.385,FA
Yang Jiechi,China,807481066,1402.385,C
Li Jiancheng,China,807481329,1402.385,C
Kennedy Kiliku,Kenya,623004627,53.528,Stub
Irshadali Sumra,Kenya,664793790,53.528,Stub
Hosea Kiplagat,Kenya,671032132,53.528,Stub
Julius Muthamia,Kenya,684879320,53.528,Start
Sospeter Machage,Kenya,699341277,53.528,Start
Maurice S. Makhanu,Kenya,709821199,53.528,Stub
G. G. Njuguna Ngengi,Kenya,713351236,53.528,Start
Gitau wa Njenga,Kenya,713812142,53.528,Start
James Beauttah,Kenya,713871389,53.528,Stub
Davidson Ngibuini Kuguru,Kenya,719237570,53.528,Stub
Tiras Nyingi Ngahu,Kenya,722319064,53.528,Stub
James Njiru,Kenya,723301153,53.528,Stub
Julius Kibiwott Melly,Kenya,723535564,53.528,Stub
Ahmed Abdi Ogle,Kenya,723807310,53.528,Stub
Moses Kasaine,Kenya,724109526,53.528,Stub
Grace Jelagat Kipchoim,Kenya,724671827,53.528,Stub
Peter Njoroge Baiya,Kenya,728613573,53.528,Stub
Peter Njuguna Gitau,Kenya,728613577,53.528,Stub
Nelson Gaichuhie,Kenya,728613587,53.528,Stub
Pollyins Ochieng Anyango,Kenya,728613603,53.528,Stub
Peter Edick Omondi Anyanga,Kenya,728613607,53.528,Stub
Mohamed Hussein Ali,Kenya,728613637,53.528,Stub
Mohamed Ibrahim Elmi,Kenya,728613639,53.528,Stub
Stanley Munga Githunguri,Kenya,728613646,53.528,Stub
Ali Rasso Dido,Kenya,728613680,53.528,Stub
Adhu Awiti,Kenya,728613689,53.528,Stub
Philip Godana,Kenya,728613691,53.528,Stub
Ramadhan Seif Kajembe,Kenya,728613764,53.528,Stub
William Kipkorir,Kenya,728613774,53.528,Stub
Peter Kiilu,Kenya,728613798,53.528,Stub
